"filename", "language", "JavaScript", "JSON", "JSON with Comments", "TypeScript JSX", "TypeScript", "Markdown", "HTML", "CSS", "comment", "blank", "total"
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\constants\key.js.html", "HTML", 0, 0, 0, 0, 0, 0, 89, 0, 0, 14, 103
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\constants\styles.js.html", "HTML", 0, 0, 0, 0, 0, 0, 1055, 0, 0, 14, 1069
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\index.html", "HTML", 0, 0, 0, 0, 0, 0, 382, 0, 0, 34, 416
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useAddVehicle.js.html", "HTML", 0, 0, 0, 0, 0, 0, 218, 0, 0, 14, 232
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useAuth.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 551, 0, 0, 14, 565
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useCreateJourney.js.html", "HTML", 0, 0, 0, 0, 0, 0, 314, 0, 0, 14, 328
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useDeleteAccount.js.html", "HTML", 0, 0, 0, 0, 0, 0, 134, 0, 0, 14, 148
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useDriver.js.html", "HTML", 0, 0, 0, 0, 0, 0, 164, 0, 0, 14, 178
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useEditProfile.js.html", "HTML", 0, 0, 0, 0, 0, 0, 377, 0, 0, 14, 391
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useFetchVehicles.js.html", "HTML", 0, 0, 0, 0, 0, 0, 239, 0, 0, 14, 253
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useFindMatchingJourneys.js.html", "HTML", 0, 0, 0, 0, 0, 0, 305, 0, 0, 14, 319
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useLocation.js.html", "HTML", 0, 0, 0, 0, 0, 0, 149, 0, 0, 14, 163
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useMapSettings.js.html", "HTML", 0, 0, 0, 0, 0, 0, 329, 0, 0, 14, 343
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useMessages.js.html", "HTML", 0, 0, 0, 0, 0, 0, 203, 0, 0, 14, 217
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\usePasswordChange.js.html", "HTML", 0, 0, 0, 0, 0, 0, 185, 0, 0, 14, 199
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useRegistration.js.html", "HTML", 0, 0, 0, 0, 0, 0, 296, 0, 0, 14, 310
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useRideAndDriver.js.html", "HTML", 0, 0, 0, 0, 0, 0, 155, 0, 0, 14, 169
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useUpdateWalletValue.js.html", "HTML", 0, 0, 0, 0, 0, 0, 167, 0, 0, 14, 181
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useUpdateWalletValueFromAmount.js.html", "HTML", 0, 0, 0, 0, 0, 0, 191, 0, 0, 14, 205
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useUser.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 587, 0, 0, 20, 607
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useUserInfo.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 176, 0, 0, 14, 190
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useUserProfile.js.html", "HTML", 0, 0, 0, 0, 0, 0, 182, 0, 0, 14, 196
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useUserVehicles.js.html", "HTML", 0, 0, 0, 0, 0, 0, 314, 0, 0, 14, 328
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\hooks\useWalletValue.js.html", "HTML", 0, 0, 0, 0, 0, 0, 179, 0, 0, 14, 193
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\index.html", "HTML", 0, 0, 0, 0, 0, 0, 984, 0, 0, 77, 1061
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\AdditionalNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 149, 0, 0, 14, 163
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\AppNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 230, 0, 0, 14, 244
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\EntryNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 149, 0, 0, 14, 163
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\HomeNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 263, 0, 0, 14, 277
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\InfoNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 146, 0, 0, 14, 160
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\JourneyNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 260, 0, 0, 14, 274
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\MainNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 332, 0, 0, 14, 346
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\ProfileNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 332, 0, 0, 14, 346
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\SettingsNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 137, 0, 0, 14, 151
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\WalletNavigation.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 197, 0, 0, 14, 211
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\index.html", "HTML", 0, 0, 0, 0, 0, 0, 242, 0, 0, 24, 266
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\navigations\navigation.ts.html", "HTML", 0, 0, 0, 0, 0, 0, 77, 0, 0, 14, 91
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\prettify.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\prettify.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\ForgotPassword.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 572, 0, 0, 14, 586
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\Login.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 590, 0, 0, 14, 604
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\MainInfo.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 512, 0, 0, 14, 526
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\Register.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 563, 0, 0, 14, 577
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\auth\index.html", "HTML", 0, 0, 0, 0, 0, 0, 130, 0, 0, 16, 146
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\auth\loginScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 632, 0, 0, 14, 646
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\auth\registerScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 680, 0, 0, 14, 694
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\auth\verificationScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 827, 0, 0, 14, 841
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Entry\index.html", "HTML", 0, 0, 0, 0, 0, 0, 144, 0, 0, 17, 161
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Main\Settings.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 362, 0, 0, 14, 376
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Main\homeScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 506, 0, 0, 14, 520
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Main\index.html", "HTML", 0, 0, 0, 0, 0, 0, 144, 0, 0, 17, 161
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Main\ridesScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 461, 0, 0, 14, 475
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\Main\walletScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 152, 0, 0, 14, 166
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateAdditional\reviews\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateAdditional\reviews\reviewsScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 518, 0, 0, 14, 532
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateInfo\notifications\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateInfo\notifications\notificationsScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 701, 0, 0, 14, 715
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\addVehicle\addVehicleScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 383, 0, 0, 14, 397
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\addVehicle\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\availableRides\availableRidesScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 887, 0, 0, 14, 901
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\availableRides\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\confirmPooling\confirmPoolingScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 314, 0, 0, 14, 328
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\confirmPooling\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\endRide\EndRideStyles.js.html", "HTML", 0, 0, 0, 0, 0, 0, 197, 0, 0, 14, 211
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\endRide\endRideScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 224, 0, 0, 14, 238
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\endRide\index.html", "HTML", 0, 0, 0, 0, 0, 0, 116, 0, 0, 15, 131
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\historyRideDetail\historyRideDetailScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 233, 0, 0, 14, 247
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\historyRideDetail\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\message\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\message\messageScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 239, 0, 0, 14, 253
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\offerRide\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\offerRide\offerRideScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 530, 0, 0, 14, 544
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\onboarding\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\onboarding\onboardingScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 992, 0, 0, 14, 1006
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\pickLocation\index.html", "HTML", 0, 0, 0, 0, 0, 0, 116, 0, 0, 15, 131
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\pickLocation\pickLocationScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 410, 0, 0, 14, 424
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\pickLocation\pickLocationTestScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 503, 0, 0, 14, 517
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\rideComplete\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\rideComplete\rideCompleteScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 317, 0, 0, 14, 331
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\rideDetail\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\rideDetail\rideDetailScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 464, 0, 0, 14, 478
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\rideMapView\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\rideMapView\rideMapViewScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 137, 0, 0, 14, 151
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\rideRequest\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\rideRequest\rideRequestScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 488, 0, 0, 14, 502
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\startRide\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateJourney\startRide\startRideScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 299, 0, 0, 14, 313
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\customerSupport\customerSupportScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 164, 0, 0, 14, 178
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\customerSupport\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\editProfile\editProfileScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 554, 0, 0, 14, 568
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\editProfile\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\faq\faqScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 341, 0, 0, 14, 355
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\faq\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\privacyPolicy\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\privacyPolicy\privacyPolicyScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 329, 0, 0, 14, 343
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\profile\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\profile\profileScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 668, 0, 0, 14, 682
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\rideHistory\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\rideHistory\rideHistoryScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 479, 0, 0, 14, 493
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\termsAndConditions\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\termsAndConditions\termsAndConditionsScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 227, 0, 0, 14, 241
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\userVehicles\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateProfile\userVehicles\userVehiclesScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 206, 0, 0, 14, 220
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\addAndSendMoney\addAndSendMoneyScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 221, 0, 0, 14, 235
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\addAndSendMoney\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\bankInfo\bankInfoScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 200, 0, 0, 14, 214
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\bankInfo\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\creditCard\creditCardScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 218, 0, 0, 14, 232
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\creditCard\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\paymentMethods\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\paymentMethods\paymentMethodsScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 267, 0, 0, 16, 283
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\successfullyAddAndSend\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\successfullyAddAndSend\successfullyAddAndSendScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 407, 0, 0, 14, 421
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\transactions\index.html", "HTML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 14, 116
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\screens\TemplateWallet\transactions\transactionsScreen.js.html", "HTML", 0, 0, 0, 0, 0, 0, 392, 0, 0, 14, 406
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\services\firebase.tsx.html", "HTML", 0, 0, 0, 0, 0, 0, 185, 0, 0, 14, 199
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\services\firebaseUserService.js.html", "HTML", 0, 0, 0, 0, 0, 0, 200, 0, 0, 14, 214
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\services\index.html", "HTML", 0, 0, 0, 0, 0, 0, 116, 0, 0, 15, 131
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\sorter.js", "JavaScript", 165, 0, 0, 0, 0, 0, 0, 0, 17, 15, 197
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\utils\formatTime.js.html", "HTML", 0, 0, 0, 0, 0, 0, 95, 0, 0, 14, 109
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\utils\index.html", "HTML", 0, 0, 0, 0, 0, 0, 144, 0, 0, 17, 161
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\utils\range.js.html", "HTML", 0, 0, 0, 0, 0, 0, 74, 0, 0, 14, 88
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\utils\uploadImage.js.html", "HTML", 0, 0, 0, 0, 0, 0, 113, 0, 0, 14, 127
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\coverage\lcov-report\utils\validation.js.html", "HTML", 0, 0, 0, 0, 0, 0, 129, 0, 0, 16, 145
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\eas.json", "JSON", 0, 21, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\env.d.ts", "TypeScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\jest.config.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\package-lock.json", "JSON", 0, 21012, 0, 0, 0, 0, 0, 0, 0, 1, 21013
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\package.json", "JSON", 0, 81, 0, 0, 0, 0, 0, 0, 0, 1, 82
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\assets\xml\svg.ts", "TypeScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 11, 73
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\AddAndSendMoney\AmountInfo.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 1, 3, 41
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\AddAndSendMoney\ContinueButton.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 1, 2, 20
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\AddAndSendMoney\WalletImage.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 1, 4, 26
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\AddVehicle\ImagePickerBottomSheet.js", "JavaScript", 105, 0, 0, 0, 0, 0, 0, 0, 0, 6, 111
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\AddVehicle\VehicleForm.js", "JavaScript", 105, 0, 0, 0, 0, 0, 0, 0, 0, 10, 115
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\AddVehicle\VehicleTypeSheet.js", "JavaScript", 83, 0, 0, 0, 0, 0, 0, 0, 0, 6, 89
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\BankInfo\AccountHolderInput.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 1, 4, 46
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\BankInfo\AccountNumberInput.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 0, 1, 4, 50
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\BankInfo\BankNameInput.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 1, 4, 48
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\BankInfo\BranchCodeInput.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 1, 4, 48
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\BankInfo\SubmitButton.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 1, 3, 21
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\CreditCard\ContinueButton.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 1, 4, 27
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\CreditCard\CreditCardForm.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 1, 4, 41
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\CreditCard\PaypalForm.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 0, 1, 5, 51
